TweetID,SentimentClass-0:neutral-1:negative-2:positive,SentimentScore
'1375447644101820419,0,0.052208546
'1375401017697796103,2,0.729516886
'1375378625021759488,1,-0.998361256
'1375317404084006913,1,-0.985252898
'1375138915292700683,1,-0.973305833
'1375130866742140929,1,-0.997166518
'1375119410483056641,2,0.947145526
'1375102052263723010,1,-0.998996158
'1375089503434649609,0,0.144081141
'1375083175815348225,1,-0.680670742
'1375065913477697539,1,-0.807762079
'1375022318213345280,0,0.079617681
'1375020818422456321,1,-0.802460853
'1375010608484077574,0,0.031699176
'1375007643237019648,2,0.590586304
'1375003186059165698,1,-0.997721226
'1374999108533026817,0,0.005057989
'1374993910364319746,0,0.014140678
'1374977356595597314,0,0.124778211
'1374820520559009797,1,-0.997945602
'1374819822660427785,1,-0.983958343
'1374812297349246986,1,-0.995346722
'1374797512779952132,0,0.008856775
'1374760618935324679,0,0.052128521
'1374723753062625286,0,0.186814527
'1374713673759920128,0,0.076655082
'1374700356106604544,1,-0.990886918
'1374683296693641218,1,-0.997557905
'1374669319293009923,1,-0.667764847
'1374591171197030404,1,-0.987904197
'1374456330086350852,0,0.203336647
'1374431849443827715,1,-0.998036797
'1374419803981500433,1,-0.998380542
'1374406362042572802,0,0.011114204
'1374376496492470282,1,-0.950258173
'1374358148065202182,1,-0.994150041
'1374343906981244929,1,-0.996023754
'1374342419752349698,2,0.985472615
'1374310609572003841,0,0.039374448
'1374301254621495300,1,-0.998756963
'1374286349331787779,0,0.003105206
'1374259685587619841,1,-0.988859864
'1374253567792545799,0,0.147238067
'1374233076616806401,2,0.646349597
'1374232830889328645,0,0.010404008
'1374229175104638976,1,-0.823352117
'1374225353368035328,0,0.016159203
'1374090302156378121,0,0.011218857
'1374084985339133958,0,0.121242322
'1374034907291385858,0,0.024306432
'1374000013743951873,1,-0.963073642
'1373983965812568068,1,-0.996727881
'1373979055507320832,1,-0.995710597
'1373948822779482117,1,-0.812550874
'1373943631703334914,0,0.215509998
'1373926927535378439,1,-0.708924902
'1373925886798483463,0,0.188852365
'1373924818672889860,1,-0.998625806
'1373724231322771460,0,0.007018908
'1373669233939394562,1,-0.996282029
'1373650651910189056,1,-0.997544385
'1373646691786711040,1,-0.977441741
'1373589753619218432,0,0.302247726
'1373574100728344578,1,-0.772402665
'1373526851990208513,1,-0.768429243
'1373468964924317697,0,0.008696239
'1373446967884398594,0,0.00385604
'1373214065967923201,0,0.006178784
'1373165060349132801,2,0.990354233
'1373006594347311106,1,-0.969012218
'1372993216891518980,2,0.978495477
'1372894857098846210,0,0.1192087
'1372889101129678851,0,0.007361598
'1372888566011985923,2,0.985404226
'1372832077935153153,0,0.012479535
'1372824855062646787,0,0.137035404
'1372791534320451587,0,0.005314813
'1372786492813176835,1,-0.992220033
'1372632795244269580,0,0.005847223
'1372594769390678018,0,0.03836814
'1372569280387158022,1,-0.841501616
'1372566461634514967,1,-0.877611191
'1372561193794220034,2,0.784242573
'1372545976263671812,0,0.004391283
'1372512466656186373,0,0.034470685
'1372497351617695744,0,0.0044894
'1372488988955656193,2,0.675395755
'1372485165038112768,0,0.005987866
'1372451895218933762,1,-0.997833725
'1372430293374763009,0,0.03010164
'1372417583782199297,0,0.126008799
'1372155033379340293,1,-0.994986295
'1372132899571519491,0,0.101634465
'1372113880370061325,2,0.508908396
'1372107452817285130,1,-0.998128669
'1372102125094895616,2,0.735411311
'1372092387816771588,0,0.026810935
'1372075286452432900,1,-0.863570444
'1372048086290329603,0,0.050139174
'1372039889580097540,2,0.984167171
'1372035811324084225,1,-0.988839393
'1371945861719199746,1,-0.995991952
'1371897600618676224,1,-0.627105075
'1371896888811720714,1,-0.5741333
'1371893624191995904,1,-0.809311964
'1371862506935816199,0,0.009646017
'1371855037996093448,1,-0.99803008
'1371852039899205632,1,-0.998143169
'1371846629536497664,0,0.025518083
'1371844176569057289,0,0.013592757
'1371841245325242377,0,0.102001462
'1371787973369462793,1,-0.998188467
'1371774854588944388,0,0.23573565
'1371773875709751300,0,0.004558889
'1371771485648531462,1,-0.992731669
'1371693701043429376,1,-0.819742974
'1371675408496754688,0,0.086714114
'1371570568445767691,2,0.988994481
'1371561913176449024,1,-0.998719304
'1371531989728251910,2,0.695761794
'1371527387117191177,1,-0.983488149
'1371526286439546882,0,0.003195533
'1371522215099912194,1,-0.998255428
'1371501540217864194,0,0.217509675
'1371497813322969091,0,0.030217471
'1371497021429923841,1,-0.99714848
'1371450071473127426,0,0.230524104
'1371426575732899842,0,0.005105138
'1371408180803215362,0,0.04595626
'1371402834260951043,1,-0.991907409
'1371386777106321409,0,0.036386143
'1371376303899828225,2,0.969247672
'1371345189231587330,1,-0.998678371
'1371333910613913601,0,0.002352877
'1371331465687003138,2,0.987350911
'1371170271537823746,1,-0.869285037
'1371169438276419584,0,0.003378255
'1371169255341883401,0,0.004052063
'1371168411863162883,1,-0.983623589
'1371157096717225990,1,-0.988685823
'1371137356137381890,0,0.214656441
'1371035345542860801,1,-0.996570424
'1371031951415635968,0,0.024747162
'1371031802425532421,1,-0.990663148
'1371022761209044993,0,0.042722717
'1370991925138980864,0,0.066988804
'1370910038836064259,1,-0.739826053
'1370848940271280132,1,-0.995803453
'1370844986317668362,1,-0.9916357
'1370791904946839559,1,-0.827180291
'1370786592953135109,0,0.01150182
'1370783485795958785,0,0.104947926
'1370765886274043907,0,0.01302676
'1370756851986538500,1,-0.99757118
'1370689843735502848,1,-0.993093503
'1370676257923403777,1,-0.997856942
'1370649743232266249,0,0.008927554
'1370472360348901381,1,-0.989367637
'1370438024505491456,0,0.196399731
'1370420483624206336,0,0.006224942
'1370420326828539905,2,0.977537432
'1370420188886278145,1,-0.997767165
'1370420098473791490,2,0.497642899
'1370419965375971333,0,0.01721766
'1370419769686507522,1,-0.984483042
'1370384354644520961,0,0.248151293
'1370371314956038148,2,0.947703131
'1370362899387052033,1,-0.819465034
'1370336380258254848,1,-0.804413342
'1370323808050102272,0,0.010514475
'1370317419680567298,1,-0.890082168
'1370295726882848768,2,0.392495285
'1370124582850600960,1,-0.98032384
'1370102995678035969,1,-0.904416558
'1370083573152235524,1,-0.996756209
'1370076849284481025,1,-0.997261702
'1370072251920449536,1,-0.997359168
'1370063344443531267,1,-0.9895908
'1370059175796084737,1,-0.989138844
'1370044766394716168,1,-0.990913024
'1369999217670905857,0,0.232702763
'1369992108694720512,1,-0.996846187
'1369992044689686529,1,-0.998764868
'1369978522488426500,1,-0.975416137
'1369967687238090754,1,-0.991540277
'1369965144512618498,1,-0.980435378
'1369956651386699778,1,-0.998125528
'1369955013712306180,0,0.00441124
'1369951361845108737,1,-0.995836685
'1369951184551809024,1,-0.994803844
'1369946507907117058,1,-0.996704461
'1369938980649717766,1,-0.997263539
'1369934463141036033,0,0.00611437
'1369883320436264961,2,0.696641561
'1369879842771075073,1,-0.970728495
'1369877325114990595,0,0.025029164
'1369786272273862657,1,-0.996296477
'1369739574491152386,0,0.014588961
'1369727979778105354,0,0.020285751
'1369714581212442625,0,0.176352697
'1369708246194339843,1,-0.995363336
'1369698906842529794,0,0.132803906
'1369690351301255175,2,0.652375572
'1369679664306941954,0,0.040319646
'1369677340947722242,0,0.034489135
'1369659797096824832,0,0.01692976
'1369659523032571906,2,0.716188512
'1369635760681410562,0,0.050355225
'1369629780694495235,1,-0.986482135
'1369621226260414466,1,-0.994404034
'1369620316385914882,1,-0.99428161
'1369614916617965568,0,0.005112132
'1369602454925570055,1,-0.997718379
'1369597966428803072,2,0.823697728
'1369589871061372928,1,-0.734091382
'1369588505966436355,1,-0.985231464
'1369565022159044610,1,-0.988236421
'1369564164474146825,0,0.174354551
'1369562445946224640,0,0.075163986
'1369553570161434624,1,-0.935909012
'1369553228610830338,1,-0.99385649
'1369546523617460225,1,-0.989127832
'1369545685977231363,1,-0.99374985
'1369544584179691520,0,0.063775014
'1369541574250618881,1,-0.946517841
'1369541151368355842,1,-0.959371002
'1369540663126204419,1,-0.972458196
'1369536741070241795,2,0.954309119
'1369531924298035200,1,-0.994395848
'1369531477801771009,0,0.063062587
'1369529823513677824,1,-0.997315373
'1369525499123302400,2,0.981378881
'1369517734229389312,1,-0.852594043
'1369498725454864385,2,0.496552065
'1369418755311276032,1,-0.996228555
'1369410131063156736,0,0.005172926
'1369397994089545737,0,0.053542434
'1369375859283492871,0,0.019429041
'1369353191322705926,1,-0.741179744
'1369335271112777729,0,0.007635415
'1369331851148529665,2,0.971887441
'1369331765115031553,1,-0.992752395
'1369306463269707778,0,0.014165148
'1369279385828786180,0,0.023017192
'1369278476914745349,1,-0.993888417
'1369275364703354881,1,-0.998137856
'1369252273214390272,0,0.01422682
'1369228382924324865,2,0.95639086
'1369214549145042944,0,0.14031532
'1369198980450709505,0,0.042284032
'1369183990029115396,1,-0.997622905
'1369183475769675776,0,0.17756997
'1369183357096067072,0,0.083573873
'1369165071205736449,1,-0.90304899
'1369015467269046274,0,0.002145856
'1369003084932907013,0,0.025527487
'1368991826099716098,0,0.012146264
'1368969027389886464,1,-0.613000173
'1368935768090177541,0,0.010749519
'1368934095347212293,0,0.023902699
'1368911578079387663,2,0.620088936
'1368844538316488704,0,0.064044263
'1368840158712373253,0,0.020878981
'1368823962701099012,0,0.074393838
'1368809790340751362,2,0.934359989
'1368663188741513223,0,0.020358863
'1368569020253888516,1,-0.9907526
'1368551627662237698,0,0.006447499
'1368547139576553476,0,0.005772861
'1368542962351767553,0,0.016517424
'1368505639211831296,1,-0.999140994
'1368492233528385538,1,-0.431126079
'1368484553376100354,1,-0.772657845
'1368466200171253761,0,0.012690763
'1368428640036401158,0,0.044438306
'1368368795216121858,0,0.022633864
'1368349681491849219,1,-0.989210491
'1368333380094418948,1,-0.989983188
'1368332278359851009,0,0.026951875
'1368284374106570752,1,-0.998097325
'1368236205150703619,0,0.013574005
'1368218091650506763,1,-0.998507458
'1368187727041212421,2,0.835065581
'1368184136909938693,0,0.005769016
'1368177977599680513,1,-0.997010685
'1368137424648482818,2,0.992531245
'1368121265991647234,0,0.009189279
'1368119170039169025,2,0.910540964
'1368118216845885440,0,0.0083528
'1368117814708629505,1,-0.997621061
'1368117672941133826,1,-0.968621848
'1368117622362025984,1,-0.998364508
'1368094550787584007,0,0.019467287
'1367941664732495879,0,0.075759141
'1367935982570516480,0,0.043719917
'1367863078390480896,1,-0.996822825
'1367845734914134017,0,0.061096146
'1367748435923832833,1,-0.936209776
'1367746778167119873,0,0.016569334
'1367716993802117122,0,0.015177226
'1367673800263925763,1,-0.995947548
'1367562730924892161,0,0.055928066
'1367557744249753601,1,-0.997453429
'1367537235827036163,1,-0.964331701
'1367535551818137608,1,-0.998037376
'1367524185082372100,1,-0.905222311
'1367485592829837323,1,-0.996106434
'1367459116734689280,1,-0.706441583
'1367437107195740160,0,0.00200788
'1367430654208671744,1,-0.972662653
'1367428255704358912,2,0.968913185
'1367417177926750208,1,-0.997642926
'1367397763147845632,2,0.532080368
'1367379730173943812,1,-0.998399456
'1367373846974726145,0,0.085962654
'1367355235115663365,0,0.080712182
'1367354656532426753,0,0.116685988
'1367209869342826504,0,0.005401207
'1367206882511900678,0,0.002470579
'1367192550734446592,1,-0.997915711
'1367143149873823745,1,-0.98871244
'1367124073592029187,0,0.051382209
'1367120419816357890,1,-0.555127093
'1367077495124733954,1,-0.789619044
'1367066654610493447,0,0.007740894
'1367061750600892428,1,-0.998257548
'1367061510191734785,1,-0.997643227
'1367025323544559616,2,0.75498804
'1367005992513384450,0,0.004488227
'1366859621311410180,1,-0.995884134
'1366841115773657092,1,-0.993698144
'1366840693944180737,1,-0.762162829
'1366830036137959431,1,-0.974831514
'1366821055151689730,0,0.231041868
'1366817691143659521,1,-0.99626041
'1366814571785318409,1,-0.985618538
'1366810641374326795,1,-0.984868392
'1366805080935129104,1,-0.775053845
'1366787900113887236,0,0.007132513
'1366733352909291521,1,-0.856040214
'1366731895355174914,1,-0.947953336
'1366730485028839424,2,0.770970713
'1366728330544881666,1,-0.940248106
'1366707566999437314,1,-0.90689455
'1366705782155280386,0,0.011562099
'1366692383530901504,1,-0.996223905
'1366644951703056386,1,-0.997662227
'1366632258225008640,0,0.007858286
'1366602355555319818,1,-0.994027391
'1366434056989118464,0,0.132189584
'1366414049668431876,0,0.005566937
'1366408166737670146,1,-0.96085631
'1366341645336207367,1,-0.951447868
'1366327790803578880,0,0.006653608
'1366315671051763712,1,-0.928034442
'1366292945012482052,1,-0.998422192
'1366285348100317184,1,-0.963333099
'1366280426529112066,0,0.014596622
'1366263884869480448,0,0.031182713
'1366258070884614144,2,0.93811178
'1366238498710310914,1,-0.992689153
'1366238042466496514,0,0.064799357
'1366232559714263041,0,0.105752412
'1366124134149873666,0,0.066188287
'1366078063532982277,1,-0.58912025
'1365986544868347904,2,0.988745208
'1365962872795324417,1,-0.997618646
'1365915812209524736,1,-0.995062403
'1365881783598911491,1,-0.995826439
'1365692007411163142,1,-0.997493142
'1365684645925433344,0,0.002837089
'1365675948310482944,1,-0.946281761
'1365621708145704960,1,-0.99526009
'1365591844302766084,0,0.052354653
'1365545995560513542,0,0.005888291
'1365524555444473861,0,0.007254765
'1365494974838677505,1,-0.998135108
'1365392138394042371,1,-0.996483467
'1365386919576817664,1,-0.908409703
'1365375873919107079,0,0.018287083
'1365374870364823553,0,0.183903956
'1365373586169606144,0,0.035225728
'1365341396559872006,2,0.991917929
'1365341083551617026,1,-0.992670811
'1365306982895398913,1,-0.898210321
'1365282670494810114,0,0.157888611
'1365256538881990661,1,-0.997202727
'1365237503448526849,1,-0.998784484
'1365234440847450122,0,0.019739695
'1365225669186244609,1,-0.937269616
'1365221426488369154,0,0.00204961
'1365211082978193409,0,0.133496956
'1365203041658503168,1,-0.969805577
'1365201161620508673,1,-0.996976581
'1365190675319382017,0,0.228039218
'1365186159782088704,2,0.974937667
'1365180708566802434,1,-0.943788806
'1365007063051550728,1,-0.998137753
'1365001729025085443,0,0.038147235
'1364991648908902402,0,0.027486555
'1364972623327875077,1,-0.997560151
'1364967118068940805,1,-0.994635042
'1364961575711494151,1,-0.977999931
'1364930867911622657,0,0.053368168
'1364927346097160192,1,-0.994161784
'1364886773839634434,1,-0.598924935
'1364861855559221250,1,-0.99674053
'1364859282894766081,1,-0.983662992
'1364850419487416323,0,0.028974988
'1364840670012268549,1,-0.991462543
'1364826695233077249,0,0.024808941
'1364818281153069057,1,-0.995952219
'1364814739231145992,1,-0.995504046
'1364728465749135363,1,-0.897868135
'1364651990249336833,0,0.032563387
'1364638036198326276,1,-0.766205337
'1364636692720795649,0,0.01095814
'1364632438174007297,2,0.985074408
'1364624520120832004,1,-0.988881882
'1364614309058347013,0,0.009833334
'1364598761255763969,1,-0.994038559
'1364591209260408842,2,0.908740543
'1364579218626129920,0,0.015563679
'1364574376117628929,0,0.012628059
'1364498409902718976,1,-0.958009713
'1364490014026043392,1,-0.998246314
'1364480465118388226,0,0.094344748
'1364475711352954880,1,-0.997850107
'1364466043134050305,2,0.940440996
'1364464603523133440,1,-0.994378928
'1364380825073156099,0,0.002936225
'1364331964430483456,1,-0.996811182
'1364323779011366922,0,0.24675348
'1364312676856455171,0,0.026925887
'1364298337793552389,1,-0.996374864
'1364295709831409666,1,-0.95862917
'1364266794194722819,1,-0.997587451
'1364255370697445377,0,0.012715704
'1364254796279148545,0,0.109599745
'1364254379436617739,0,0.003005399
'1364253635434213380,2,0.846221864
'1364250961443774468,0,0.013834725
'1364248573555187715,0,0.027805075
'1364247677442129920,0,0.009114038
'1364244738761756674,0,0.081955542
'1364232789814611972,1,-0.997322688
'1364207162029965315,0,0.075449847
'1364205106204442628,1,-0.935025459
'1364201166729596928,0,0.009589942
'1364199676795305985,1,-0.995191368
'1364198890984124421,1,-0.995086051
'1364198578315546625,0,0.003546473
'1364197467059798019,1,-0.996680113
'1364196158701207556,0,0.014955942
'1364187875147980806,1,-0.996326927
'1364170229778165760,1,-0.996417033
'1364150236894101506,0,0.188994721
'1364148053570183169,0,0.012524458
'1364114870132756482,1,-0.996538056
'1364095925463957504,2,0.986530488
'1364088691501764608,1,-0.995430961
'1363887392617345027,1,-0.943896649
'1363848363976884228,0,0.041769214
'1363824221244321795,2,0.98626652
'1363805655224745986,1,-0.843695747
'1363805360612589569,0,0.15768988
'1363786907528941568,0,0.031859856
'1363786703576707072,0,0.010974146
'1363763758556930053,1,-0.992789048
'1363737044934135810,0,0.004726621
'1363735460720353280,1,-0.995670818
'1363735230138490881,1,-0.997938721
'1363727164210900993,0,0.003886441
'1363597428256104453,0,0.204384599
'1363584400420700163,0,0.166726934
'1363572708332740608,2,0.810331351
'1363568777271648263,2,0.921839011
'1363568107869138944,1,-0.994158328
'1363567090683232259,1,-0.779958283
'1363554391899463684,0,0.065018661
'1363551514183294976,0,0.035782291
'1363547068879564808,0,0.226656523
'1363498192499785733,2,0.945822094
'1363493983721304070,1,-0.998091024
'1363450689855381505,1,-0.998347268
'1363444700506636289,1,-0.998133136
'1363411853137829891,1,-0.964055291
'1363410652275081216,0,0.030777828
'1363402074889875457,2,0.735604876
'1363392803687051268,0,0.056300528
'1363387516880044032,2,0.983758063
'1363370103530741762,0,0.004031516
'1363166543069257730,0,0.121805008
'1363165258483924992,0,0.030021495
'1363146612294483970,1,-0.984957941
'1363106155355119618,1,-0.997446667
'1363074676029874176,0,0.015777942
'1363072705420005386,0,0.004141545
'1363066097528897536,1,-0.991988406
'1363046811955511304,0,0.020187456
'1363038823408668673,1,-0.997852716
'1363037867849711616,0,0.0848392
'1363027582720040960,0,0.119968836
'1363010773560287234,0,0.024187373
'1362830006561484800,1,-0.996881198
'1362816394220429313,2,0.978972551
'1362810817532596225,0,0.051463876
'1362775213440647169,0,0.003587315
'1362768917450674177,0,0.016535751
'1362735089457782785,1,-0.99672674
'1362707848522829826,1,-0.997736121
'1362702820252737536,0,0.10193126
'1362691672006660097,1,-0.998422355
'1362681256568307714,0,0.039037342
'1362678913563041793,1,-0.996892626
'1362668833371287553,0,0.082912559
'1362667669925855234,0,0.249640124
'1362665742085292032,2,0.526574998
'1362656557629136897,0,0.005544549
'1362655140172484608,1,-0.996774659
'1362649697333223424,1,-0.989153119
'1362641758136451073,0,0.2236236
'1362639760465002498,0,0.170457975
'1362605445697961989,1,-0.998527331
'1362567693157752837,1,-0.977884664
'1362512399862034437,1,-0.998649586
'1362491736656932873,1,-0.997181854
'1362488257892786181,1,-0.971534549
'1362486394694864904,2,0.965398846
'1362482204409024516,1,-0.991891349
'1362469168663175171,0,0.027496804
'1362465682462490634,1,-0.974898643
'1362465312944357381,2,0.945599681
'1362463953645928452,0,0.23520948
'1362457268848103438,0,0.006734628
'1362433298862137345,1,-0.997908477
'1362431054204780545,0,0.00606648
'1362427060375977988,0,0.003660764
'1362421028396408832,1,-0.897815376
'1362412520489840642,0,0.123580502
'1362409670057619461,2,0.774256093
'1362407677264097284,0,0.006195278
'1362390015922348035,1,-0.996251582
'1362384558830854144,1,-0.797117503
'1362368036532060167,0,0.004515465
'1362361675568058370,2,0.566740104
'1362356670932934660,1,-0.92324956
'1362348840284811264,1,-0.731174338
'1362336847272292355,0,0.113936258
'1362326930536685571,1,-0.995002017
'1362316711903584263,0,0.013611387
'1362306508172767233,0,0.061924476
'1362303204483076096,0,0.012704215
'1362292854337454081,0,0.056464252
'1362291169745592322,2,0.534339508
'1362289481437622273,1,-0.732516514
'1362148624008904704,1,-0.992170356
'1362112488972632066,1,-0.98245042
'1362112082305552392,1,-0.993795981
'1362101880256671750,1,-0.993422388
'1362088492709208064,0,0.047729765
'1362079438205296640,0,0.098722006
'1362077325328855058,1,-0.521671558
'1362055155198345225,1,-0.794593478
'1362041667893788674,0,0.020493145
'1362031183526309890,1,-0.724744762
'1361974474556526592,0,0.003033855
'1361963308388130817,1,-0.754055666
'1361947949211791364,1,-0.980147633
'1361932907418370055,1,-0.986604226
'1361916639558647809,1,-0.994247524
'1361907632274046976,1,-0.799515581
'1361906949491671041,2,0.898236251
'1361888792634937345,2,0.982368805
'1361799727096987652,0,0.017148523
'1361774021193441286,0,0.009382502
'1361767688188669956,0,0.041744629
'1361766313132179456,0,0.014582803
'1361765758364188676,1,-0.990793574
'1361762779129139204,0,0.01329636
'1361758994109464576,0,0.002875022
'1361748487940022272,0,0.036185603
'1361702857146253325,2,0.957704191
'1361694150983356420,1,-0.996709114
'1361688200922750979,0,0.060784324
'1361677718711074818,1,-0.995217519
'1361675207317069831,1,-0.998452179
'1361637946043031554,0,0.004451996
'1361631215070162948,0,0.022880385
'1361627453123420161,0,0.064694566
'1361617168065044482,0,0.022363577
'1361616255741014016,1,-0.95223958
'1361601602688348160,0,0.018069542
'1361586393680592897,0,0.042825151
'1361580037791756289,1,-0.997098409
'1361569324767526913,2,0.947522178
'1361544499286130688,1,-0.990386426
'1361532726105542658,0,0.0024666
'1361519825781223426,0,0.012667349
'1361464966986027012,1,-0.994108344
'1361412122111000584,0,0.085854025
'1361405672286486534,0,0.041799006
'1361405147071545345,1,-0.985393527
'1361387779037528066,0,0.083378777
'1361384943616724992,0,0.012193999
'1361374954630053901,1,-0.972874326
'1361359892037201922,0,0.032727712
'1361349838718255106,0,0.040694302
'1361335249356152837,1,-0.976022839
'1361334931402686469,0,0.074395538
'1361334472537423872,1,-0.994860805
'1361329816545480705,0,0.140002577
'1361328669231357960,1,-0.996928109
'1361327787982880770,0,0.002329381
'1361311472673054724,0,0.015401165
'1361311240837029888,1,-0.509675345
'1361311020090851330,1,-0.952041103
'1361300514923814913,0,0.004884382
'1361271652873625600,1,-0.9354182
'1361265438416584705,1,-0.988041615
'1361256059575369729,1,-0.949617984
'1361233018610978816,1,-0.987894952
'1361230425625161729,2,0.623325372
'1361191017777664001,1,-0.963746452
'1361190862978494464,0,0.019685546
'1361047016093216769,1,-0.960268482
'1361024830485778439,1,-0.995020784
'1360940413780123651,1,-0.859341217
'1360920980839944195,0,0.011453649
'1360877536008372224,0,0.081002732
'1360860679050256386,0,0.009300258
'1360838738683830272,1,-0.954876154
'1360807408747044864,2,0.793336617
'1360663846516625413,1,-0.954088469
'1360650624422060036,1,-0.981998299
'1360649991346397194,1,-0.987706487
'1360591094992535552,0,0.036423757
'1360581260381466625,1,-0.997005551
'1360566187944509446,1,-0.998503827
'1360534426887815170,1,-0.595126214
'1360498958674644994,1,-0.998332514
'1360444889960509441,0,0.015534511
'1360334535557283840,1,-0.991069718
'1360318270100897797,0,0.016872992
'1360213270695710721,2,0.755490997
'1360205519793831937,1,-0.923363768
'1360188465300832258,0,0.235254078
'1360169386271768576,2,0.795791539
'1360164102765699072,0,0.009548234
'1360153181037150209,2,0.983886903
'1360141400646553604,1,-0.977683855
'1360129841891270658,1,-0.99201998
'1360108454816477187,1,-0.984800009
'1360094391529074697,0,0.049165559
'1360024974665388035,1,-0.988823718
'1359996379767201802,0,0.038158008
'1359979536218284033,0,0.012550064
'1359962901243699208,0,0.007350573
'1359939272443375616,0,0.22909263
'1359936543599771653,0,0.009101736
'1359926788667899908,1,-0.99794977
'1359926452557406208,0,0.005036918
'1359923150797107210,2,0.820776648
'1359921058070093825,1,-0.898122379
'1359916905155461120,1,-0.915723066
'1359894265602662408,1,-0.998125805
'1359893889029730310,1,-0.996229261
'1359860144566378497,1,-0.95854884
'1359847386680614915,0,0.180648691
'1359827688731598848,1,-0.998494144
'1359817504965689348,1,-0.996957638
'1359793915596005376,1,-0.99498672
'1359788305664135169,1,-0.995454867
'1359779439849189376,1,-0.997234864
'1359775194206896131,0,0.026461466
'1359773310603689986,1,-0.996792481
'1359752064121901057,1,-0.996476157
'1359740806345719811,1,-0.92334192
'1359739534896988163,0,0.018790415
'1359735553613266944,2,0.984613731
'1359716023226761220,0,0.03448528
'1359628855355592706,1,-0.974399004
'1359609287199318016,1,-0.52900621
'1359597844341137412,1,-0.99705199
'1359597550140014603,1,-0.998095579
'1359587245628547076,1,-0.998926381
'1359580021531283457,0,0.164462703
'1359572044527132681,0,0.021687386
'1359562890592845830,0,0.046044271
'1359556267589709828,0,0.00427926
'1359550980782702597,0,0.014367705
'1359543977695936514,0,0.051190845
'1359536276303659008,0,0.047087027
'1359516751428546560,0,0.01329636
'1359511638047657985,0,0.024107876
'1359495642771505153,0,0.004012979
'1359491411901624327,0,0.105723543
'1359468722356973570,1,-0.777419357
'1359457225278959617,0,0.025029164
'1359439839461068801,0,0.078107086
'1359432058028883969,1,-0.838531359
'1359426272787505153,1,-0.968200382
'1359377725799211010,1,-0.977904511
'1359367994477060100,1,-0.998311263
'1359326504128249857,0,0.009173798
'1359235198332923908,0,0.01788026
'1359217760753049612,1,-0.691398261
'1359216374560743426,1,-0.997263734
'1359198218022715397,1,-0.994104217
'1359191832085815305,2,0.801022878
'1359178323100860416,1,-0.996010769
'1359131324783673345,1,-0.99856836
'1359130204774535170,1,-0.990072402
'1359124676052742148,1,-0.996855424
'1359122954316099584,1,-0.997667919
'1359116811820752899,0,0.01763803
'1359086996124278784,1,-0.881463993
'1359025864093106178,0,0.006853007
'1359021770083348483,1,-0.995941184
'1359020446830759936,0,0.007467513
'1359019865718284288,1,-0.998654647
'1359018505283207168,0,0.007113184
'1359017585610784768,0,0.013933271
'1358862663254749184,0,0.00622418
'1358836721375444992,2,0.978581158
'1358830945562988546,0,0.005975106
'1358805802946093056,1,-0.993236339
'1358789389112012800,0,0.016229002
'1358766978165575681,1,-0.711583402
'1358759044727640074,1,-0.972046356
'1358745649941000193,1,-0.982747355
'1358744414273863683,1,-0.998328643
'1358737437233709064,0,0.189581554
'1358698947007643648,0,0.002914377
'1358656639381995520,1,-0.998553743
'1358648183317032962,1,-0.998067986
'1358635219197296644,2,0.597539107
'1358628506960289792,1,-0.687782988
'1358624744610930689,0,0.007909391
'1358622955417325568,0,0.025357741
'1358606362524147712,0,0.017030033
'1358527878061838342,0,0.090702072
'1358494457373597698,0,0.069674019
'1358494273247789056,1,-0.751723398
'1358474793234923522,1,-0.700457344
'1358447812778860548,1,-0.986367035
'1358373308740362243,0,0.005160165
'1358357847592075268,1,-0.996160541
'1358352617995448321,1,-0.791902937
'1358350353704640516,1,-0.940611761
'1358345317503139840,2,0.983589233
'1358295586554998785,1,-0.99650257
'1358175823291899916,1,-0.852003476
'1358151055507394560,1,-0.549294863
'1358143808593141766,1,-0.997865562
'1358139454062555140,0,0.004056205
'1358133714425958401,1,-0.997805422
'1358072394276077570,0,0.02479232
'1358050885801299969,0,0.00544775
'1358049425420136448,1,-0.676476345
'1358027083746865153,0,0.024355027
'1358013199157784577,0,0.020387246
'1357993348519370753,0,0.025082442
'1357974842297966597,0,0.049921248
'1357973556349579264,1,-0.879465949
'1357948138364022784,1,-0.996844916
'1357946700749561859,2,0.988382756
'1357936740116348931,0,0.022341645
'1357932459321606146,0,0.003209525
'1357925465063911425,1,-0.99767429
'1357792831188987906,2,0.909510274
'1357790964119658497,0,0.001808959
'1357725967893069824,0,0.007304286
'1357705415937712128,0,0.01920672
'1357695202501267457,1,-0.758524455
'1357694732940550150,0,0.014084455
'1357688052806746113,1,-0.586698786
'1357668292610183170,0,0.040365682
'1357658445793615873,1,-0.976196433
'1357641145002688513,0,0.018233104
'1357639065961660416,0,0.017381307
'1357630469374935040,0,0.037973564
'1357625113097691137,1,-0.898701546
'1357618184401076225,1,-0.99707841
'1357598513895456772,1,-0.990913409
'1357579707462656001,1,-0.993126622
'1357575810903912450,1,-0.995014504
'1357575109792391169,0,0.13147429
'1357568067266617345,1,-0.718168733
'1357556895783993346,1,-0.992526171
'1357415695236165632,1,-0.99396941
'1357400567845421057,1,-0.99138446
'1357393103712313344,0,0.017717198
'1357381106136469504,0,0.01648088
'1357364845650272256,1,-0.826004144
'1357363412490158080,0,0.005115003
'1357362058858287117,1,-0.997939288
'1357355521976762369,1,-0.992099978
