TweetID,SentimentClass-0:neutral-1:negative-2:positive,SentimentScore
'1362409670057619461,1,-0.998074525
'1362407677264097284,1,-0.889537381
'1362390015922348035,0,0.006958387
'1362384558830854144,1,-0.996869935
'1362368036532060167,0,0.244649915
'1362361675568058370,1,-0.998740045
'1362356670932934660,1,-0.657392562
'1362348840284811264,1,-0.711148751
'1362336847272292355,0,0.002793128
'1362326930536685571,1,-0.941606883
'1362316711903584263,1,-0.997083548
'1362306508172767233,1,-0.994331044
'1362303204483076096,0,0.02663248
'1362292854337454081,0,0.007968349
'1362291169745592322,0,0.004858482
'1362289481437622273,0,0.041799006
'1362148624008904704,0,0.037764738
'1362112488972632066,0,0.025247059
'1362112082305552392,1,-0.91760993
'1362101880256671750,1,-0.84917122
'1362088492709208064,0,0.047513265
'1362079438205296640,0,0.052942633
'1362077325328855058,0,0.002599923
'1362055155198345225,0,0.003609572
'1362041667893788674,2,0.54676036
'1362031183526309890,1,-0.997798577
'1361974474556526592,0,0.242846461
'1361963308388130817,1,-0.898667974
'1361947949211791364,1,-0.996229509
'1361932907418370055,2,0.829313411
'1361916639558647809,0,0.143036312
'1361907632274046976,0,0.002160443
'1361906949491671041,0,0.001751197
'1361888792634937345,1,-0.908476774
'1361799727096987652,1,-0.747602796
'1361767688188669956,1,-0.997945929
'1361766313132179456,2,0.952459124
'1361765758364188676,0,0.224237985
'1361762779129139204,1,-0.996141407
'1361758994109464576,1,-0.995368398
'1361748487940022272,2,0.532122036
'1361702857146253325,0,0.015258218
'1361694150983356420,0,0.002834236
'1361688200922750979,1,-0.997601274
'1361677718711074818,1,-0.997903316
'1361675207317069831,0,0.081554664
'1361637946043031554,0,0.01473878
'1361631215070162948,1,-0.996796085
'1361627453123420161,2,0.965350337
'1361617168065044482,0,0.021109115
'1361616255741014016,1,-0.964331701
'1361601602688348160,1,-0.993686471
'1361586393680592897,1,-0.998753439
'1361580037791756289,1,-0.994258688
'1361569324767526913,0,0.002535078
'1361532726105542658,1,-0.998511813
'1361519825781223426,0,0.14031931
'1361464966986027012,0,0.033273718
'1361412122111000584,1,-0.995524683
'1361405672286486534,0,0.028049431
'1361405147071545345,1,-0.998616215
'1361387779037528066,1,-0.995018983
'1361384943616724992,0,0.003423652
'1361374954630053901,1,-0.971954655
'1361359892037201922,1,-0.99269092
'1361349838718255106,0,0.007727616
'1361335249356152837,1,-0.99612139
'1361334931402686469,1,-0.990536131
'1361334472537423872,1,-0.994855259
'1361329816545480705,2,0.601102462
'1361328669231357960,1,-0.998128856
'1361327787982880770,0,0.027325114
'1361311472673054724,1,-0.976688415
'1361311240837029888,2,0.969247672
'1361311020090851330,1,-0.610816684
'1361300514923814913,1,-0.995864006
'1361271652873625600,0,0.034996827
'1361265438416584705,0,0.214671235
'1361256059575369729,0,0.09701981
'1361233018610978816,1,-0.998013326
'1361230425625161729,1,-0.884022133
'1361191017777664001,2,0.733582569
'1361190862978494464,0,0.018528538
'1361047016093216769,2,0.634739908
'1361024830485778439,1,-0.998242526
'1360940413780123651,2,0.887465527
'1360920980839944195,0,0.003242314
'1360877536008372224,0,0.122740797
'1360860679050256386,2,0.991879864
'1360838738683830272,0,0.018128839
'1360807408747044864,1,-0.997446606
'1360663846516625413,0,0.074851035
'1360650624422060036,0,0.021771422
'1360649991346397194,0,0.008777
'1360591094992535552,0,0.076969958
'1360581260381466625,1,-0.993656631
'1360566187944509446,0,0.010474832
'1360534426887815170,1,-0.994605963
'1360498958674644994,1,-0.968534073
'1360444889960509441,0,0.174627043
'1360334535557283840,0,0.007259946
'1360318270100897797,1,-0.99589919
'1360213270695710721,0,0.010636883
'1360205519793831937,0,0.034489135
'1360188465300832258,1,-0.997896476
'1360169386271768576,0,0.037747541
'1360164102765699072,0,0.120689446
'1360153181037150209,0,0.022722465
'1360141400646553604,1,-0.99688632
'1360129841891270658,1,-0.992545756
'1360108454816477187,2,0.983463423
'1360094391529074697,2,0.991994302
'1360024974665388035,0,0.131925056
'1359996379767201802,0,0.149834612
'1359979536218284033,1,-0.990956852
'1359962901243699208,1,-0.951593883
'1359939272443375616,1,-0.998558921
'1359936543599771653,1,-0.997839301
'1359926788667899908,0,0.005136476
'1359926452557406208,0,0.012363765
'1359923150797107210,1,-0.763996408
'1359921058070093825,1,-0.997266887
'1359894265602662408,0,0.012305989
'1359893889029730310,1,-0.949841164
'1359860144566378497,1,-0.99701901
'1359847386680614915,1,-0.995892336
'1359827688731598848,1,-0.998650668
'1359817504965689348,1,-0.998764148
'1359788305664135169,1,-0.997981754
'1359779439849189376,1,-0.982066186
'1359775194206896131,1,-0.985640076
'1359773310603689986,1,-0.981203143
'1359752064121901057,1,-0.994848108
'1359740806345719811,1,-0.957694035
'1359739534896988163,1,-0.984568209
'1359735553613266944,0,0.095815138
'1359716023226761220,2,0.736697169
'1359628855355592706,1,-0.962482709
'1359609287199318016,1,-0.963065915
'1359597844341137412,1,-0.98310838
'1359597550140014603,2,0.910957879
'1359587245628547076,0,0.153088661
'1359580021531283457,0,0.005567646
'1359572044527132681,0,0.004506618
'1359562890592845830,0,0.136635019
'1359556267589709828,1,-0.999078956
'1359550980782702597,1,-0.997883933
'1359543977695936514,1,-0.985812826
'1359536276303659008,0,0.162684607
'1359516751428546560,1,-0.991411818
'1359511638047657985,0,0.118701876
'1359495642771505153,1,-0.997976084
'1359491411901624327,0,0.120170472
'1359468722356973570,1,-0.992695607
'1359457225278959617,1,-0.996396623
'1359439839461068801,2,0.834469056
'1359432058028883969,0,0.021069798
'1359426272787505153,1,-0.997090216
'1359377725799211010,0,0.249373679
'1359367994477060100,1,-0.989698682
'1359326504128249857,1,-0.998364062
'1359235198332923908,1,-0.897544698
'1359217760753049612,0,0.122186005
'1359216374560743426,1,-0.994183003
'1359198218022715397,0,0.007868828
'1359191832085815305,1,-0.659615519
'1359178323100860416,2,0.778019313
'1359131324783673345,1,-0.996974731
'1359130204774535170,0,0.118691669
'1359124676052742148,1,-0.997939288
'1359122954316099584,0,0.039759729
'1359116811820752899,0,0.037166597
'1359086996124278784,1,-0.991705019
'1359025864093106178,2,0.807440593
'1359021770083348483,0,0.142064012
'1359020446830759936,1,-0.995439842
'1359019865718284288,0,0.047168903
'1359018505283207168,0,0.073811398
'1359017585610784768,0,0.099740777
'1358862663254749184,0,0.003942923
'1358836721375444992,0,0.016757171
'1358830945562988546,0,0.231205527
'1358805802946093056,1,-0.997049283
'1358789389112012800,0,0.002330862
'1358766978165575681,0,0.026242471
'1358759044727640074,1,-0.959590611
'1358745649941000193,0,0.106789453
'1358744414273863683,1,-0.995503789
'1358737437233709064,1,-0.973110928
'1358698947007643648,0,0.004937463
'1358656639381995520,1,-0.996212686
'1358648183317032962,1,-0.952245529
'1358635219197296644,1,-0.834053839
'1358628506960289792,1,-0.997994524
'1358624744610930689,0,0.032230685
'1358622955417325568,1,-0.609723886
'1358606362524147712,1,-0.986129778
'1358527878061838342,1,-0.995289807
'1358494457373597698,1,-0.992095511
'1358494273247789056,1,-0.998079748
'1358474793234923522,1,-0.95544083
'1358447812778860548,0,0.052424827
'1358373308740362243,1,-0.996595515
'1358357847592075268,1,-0.623417719
'1358352617995448321,0,0.057320934
'1358350353704640516,0,0.002413382
'1358345317503139840,0,0.02931833
'1358295586554998785,0,0.004324601
'1358175823291899916,1,-0.995611211
'1358151055507394560,0,0.085070594
'1358143808593141766,0,0.010275029
'1358139454062555140,0,0.003807894
'1358133714425958401,1,-0.965113872
'1358072394276077570,0,0.233169027
'1358050885801299969,1,-0.99719227
'1358049425420136448,2,0.860067024
'1358027083746865153,1,-0.993947284
'1358013199157784577,0,0.128180337
'1357993348519370753,0,0.154537458
'1357974842297966597,2,0.972376458
'1357973556349579264,0,0.241844762
'1357948138364022784,0,0.105589012
'1357946700749561859,0,0.014496742
'1357936740116348931,2,0.834905381
'1357932459321606146,1,-0.998232666
'1357925465063911425,0,0.017655497
'1357792831188987906,2,0.993034095
'1357790964119658497,1,-0.997109942
'1357725967893069824,2,0.823697728
'1357705415937712128,1,-0.997423072
'1357695202501267457,1,-0.990708227
'1357694732940550150,1,-0.996743815
'1357688052806746113,1,-0.997535736
'1357668292610183170,0,0.013904686
'1357658445793615873,2,0.945656524
'1357641145002688513,0,0.00806986
'1357639065961660416,0,0.004857573
'1357630469374935040,1,-0.881441149
'1357625113097691137,1,-0.978023814
'1357618184401076225,1,-0.997386916
'1357598513895456772,0,0.078497304
'1357579707462656001,0,0.263879327
'1357575810903912450,0,0.016540052
'1357575109792391169,1,-0.79108995
'1357568067266617345,1,-0.934406262
'1357556895783993346,2,0.973716482
'1357415695236165632,0,0.028583088
'1357400567845421057,0,0.033985778
'1357393103712313344,0,0.019215758
'1357381106136469504,0,0.04206202
'1357363412490158080,2,0.990327514
'1357362058858287117,1,-0.852089151
'1357355521976762369,1,-0.995326235
'1357348282981224452,0,0.022341645
'1357343120807972867,1,-0.998045709
'1357338324189519872,2,0.725643908
'1357317224801968130,0,0.141318958
'1357284945106984960,0,0.241683988
'1357283851601608706,1,-0.992094114
'1357282042489282561,2,0.836570606
'1357255970053840896,0,0.211760729
'1357254448872099841,1,-0.49462102
'1357253992552812544,0,0.045658404
'1357246482664013824,1,-0.985252898
'1357240050111643648,0,0.210747876
'1357237763905622016,2,0.830078308
'1357226294220570625,0,0.124577921
'1357184271761473541,0,0.003063867
'1357081665743552516,1,-0.9907451
'1357058951041417225,0,0.041760943
'1357058632769294336,1,-0.998836996
'1357056112214880256,0,0.031571753
'1357011992943468544,1,-0.990109093
'1357008254258327558,1,-0.991426161
'1356995269297131525,1,-0.995283911
'1356971828326109184,2,0.970612464
'1356956790924148736,1,-0.986632127
'1356956348228005892,0,0.022783231
'1356956016085250050,0,0.003679743
'1356952658440056834,1,-0.997392334
'1356945802145521667,0,0.027045508
'1356935116736647170,2,0.984636558
'1356926035040866304,0,0.008371333
'1356925341961342977,2,0.722662649
'1356924033607024640,1,-0.998687458
'1356923402582433794,1,-0.997436401
'1356919039449202688,1,-0.565189197
'1356918464833875969,0,0.166720761
'1356918406231060482,0,0.006386844
'1356917695556571136,1,-0.994256502
'1356917054763388935,1,-0.993233921
'1356911132959768578,1,-0.996732857
'1356908130903408642,2,0.936794414
'1356906998739132416,1,-0.956479016
'1356904815058632709,2,0.898236251
'1356901337489960960,1,-0.997385936
'1356900550474891264,0,0.025287655
'1356895259867942917,2,0.980020144
'1356890459616985091,0,0.036048333
'1356890156779855872,1,-0.84708158
'1356888994877964289,0,0.18373777
'1356888404345188355,0,0.00379941
'1356887854539026433,1,-0.99684924
'1356887197547458560,0,0.020433526
'1356886555269468161,0,0.032797299
'1356885046469214209,0,0.140600441
'1356884535850500097,0,0.012011676
'1356884186267856897,0,0.072342751
'1356883594313097218,0,0.111998874
'1356883226460102656,2,0.989190929
'1356882366598373377,1,-0.472595392
'1356880052009525249,1,-0.962242506
'1356878001925931010,0,0.049783588
'1356877171889963009,1,-0.571400794
'1356872454417887232,1,-0.997754824
'1356869613540298755,0,0.028216494
'1356868692013907968,0,0.046402636
'1356868133441667072,0,0.052798065
'1356866219777867776,1,-0.99804667
'1356864476008562688,1,-0.749649865
'1356844492918165504,1,-0.99875623
'1356710879367208963,1,-0.995086051
'1356706036594409479,1,-0.99848176
'1356675616565850116,1,-0.99803333
'1356635555090608128,0,0.254470479
'1356635106765635585,0,0.006511487
'1356631807580602369,1,-0.998153108
'1356597107474505728,1,-0.947175978
'1356585169080221696,1,-0.973969408
'1356583609591857153,1,-0.807474951
'1356572516794462209,0,0.246511691
'1356560068234338310,2,0.949486523
'1356557678521307136,1,-0.78172341
'1356554950835384322,1,-0.99784208
'1356553439199789057,0,0.240018068
'1356551370619420672,1,-0.766854276
'1356551357537398786,1,-0.99818457
'1356539307297800193,0,0.004738986
'1356522436091662336,0,0.010785633
'1356512022364618754,1,-0.941465747
'1356511193683345408,0,0.006491607
'1356473600895836160,0,0.028204537
'1356468712476446721,0,0.00311668
'1356461052213551106,1,-0.997516202
'1356316056541868034,1,-0.993913218
'1356300297342169088,1,-0.988553663
'1356292395403501569,1,-0.730138102
'1356289388188213250,0,0.255914798
'1356272552340029442,1,-0.99048837
'1356272200848969728,1,-0.997799848
'1356250751664852992,0,0.062726388
'1356227855395528704,1,-0.998751778
'1356202283437060097,0,0.018352152
'1356201366142775299,2,0.991003826
'1356200668504199168,0,0.091759926
'1356185873273024512,1,-0.837306775
'1356175215420702721,1,-0.998335621
'1356153595415175168,2,0.669389892
'1356136583464951810,0,0.026462107
'1356133417277153280,1,-0.998287854
'1355982779390025732,0,0.002310228
'1355973507440652291,1,-0.880976875
'1355957206319939585,0,0.080578841
'1355925052106141700,1,-0.808079674
'1355916797007040512,1,-0.983623589
'1355916773581860868,1,-0.998588822
'1355916684486438912,0,0.194997624
'1355913141939482624,0,0.200359713
'1355876225265360899,1,-0.998494144
'1355843422670774281,1,-0.997398483
'1355834208036544512,0,0.014212347
'1355814182017499139,0,0.010309805
'1355805774392545282,1,-0.996600574
'1355803463976955906,1,-0.901534093
'1355796429642596353,2,0.620020502
'1355752350548422657,0,0.258986951
'1355664558422163458,0,0.037024051
'1355628654118711304,1,-0.994588439
'1355573343068553221,0,0.015563679
'1355570900389801985,1,-0.997369147
'1355565723872059397,0,0.061193404
'1355552407388889090,0,0.174493539
'1355550124181741574,0,0.034085886
'1355535535205396480,0,0.025527487
'1355523275313487877,0,0.037649844
'1355494115694292992,0,0.031733207
'1355480680499707904,0,0.081357685
'1355451521949978624,1,-0.997997283
'1355432029584842753,0,0.182786093
'1355407043960696834,1,-0.998044096
'1355391306982420480,1,-0.998373395
'1355389359214776323,2,0.427970549
'1355373775714451457,2,0.950084778
'1355217922776555522,1,-0.987789364
'1355212570509135872,0,0.048329798
'1355208017961230337,0,0.178391337
'1355142218944802818,1,-0.997545992
'1355123756994154499,1,-0.955924934
'1355106938665762819,1,-0.997972012
'1355093740847853569,1,-0.99837222
'1355092637410349062,1,-0.997157088
'1355087847846502402,0,0.003885503
'1355077241655451648,1,-0.998520985
'1355073116884639746,0,0.00755924
'1355059161214709760,0,0.117213103
'1355041560354828290,0,0.158511723
'1355029533762715648,1,-0.998811913
'1354949817659752451,0,0.005701821
'1354867134019612674,2,0.693559873
'1354859982227972100,0,0.003446148
'1354846475969306627,0,0.015839856
'1354834544386580483,1,-0.696212195
'1354800909390241795,2,0.990581829
'1354800803316445184,1,-0.982733859
'1354767612228595719,0,0.048545308
'1354762061516070913,0,0.233360292
'1354760864931467265,1,-0.806634153
'1354739927381123074,0,0.006593566
'1354735265261219849,1,-0.989559597
'1354726894101524482,1,-0.654074415
'1354723910118297604,1,-0.882078888
'1354692995174563841,0,0.006641893
'1354657317615267852,1,-0.969023812
'1354540776420765699,2,0.985680878
'1354532006877687809,0,0.040866701
'1354514595310956549,1,-0.989986934
'1354476969182846981,0,0.007968349
'1354475036602728448,0,0.0433032
'1354474910593277961,0,0.247775317
'1354465114058059776,2,0.88806981
'1354456602179498002,1,-0.998553532
'1354455516882350081,0,0.066164835
'1354454374869774337,1,-0.937248534
'1354440192636153863,1,-0.985557282
'1354439634810531844,0,0.01302117
'1354418215653412865,2,0.984478434
'1354409743843024897,0,0.007734601
'1354407699627257859,1,-0.998819342
'1354404020958461962,1,-0.8943199
'1354400843408281600,0,0.020016273
'1354395324094304256,1,-0.818392859
'1354390743775850499,1,-0.995811912
'1354379897947496449,0,0.03525166
'1354377496242900997,1,-0.998379981
'1354363092931637248,2,0.990856474
'1354358136963031042,1,-0.98583381
'1354357077905465344,1,-0.999169927
'1354338130208415745,0,0.006157182
'1354335200717787139,0,0.244397088
'1354322211012833283,0,0.059470945
'1354316926005243904,1,-0.876394633
'1354294892210515968,0,0.031746945
'1354285831637360643,1,-0.997354293
'1354276788474671104,1,-0.928504752
'1354276476795965440,1,-0.897815376
'1354262057324052485,0,0.039149758
'1354171608873787395,2,0.932766006
'1354155552469897217,0,0.006215265
'1354152928291004417,1,-0.918847087
'1354145730936545280,1,-0.998874476
'1354129650050588675,1,-0.994620232
'1354106044738396160,1,-0.597890631
'1354101960455155713,0,0.075490817
'1354079867168555012,0,0.005234389
'1354075767118901250,0,0.002332611
'1354075375236734977,2,0.731990066
'1354064389121441794,1,-0.995529723
'1354060374379814913,1,-0.992287634
'1354057098989101056,0,0.221408816
'1354054706415493121,1,-0.997129086
'1354051122944761857,1,-0.997593144
'1354030295771705349,1,-0.579955508
'1354014267348021248,0,0.020803365
'1354003555997405184,1,-0.997580084
'1353998731830562823,1,-0.75232229
'1353992760894877696,2,0.984467086
'1353984865419612161,0,0.014006697
'1353984692450709504,1,-0.981858454
'1353983551650336768,1,-0.992414493
'1353982686679937026,0,0.229989243
'1353971270006796288,0,0.220109686
'1353959979955445766,0,0.033103681
'1353938892156710912,1,-0.996863541
'1353931046576926722,1,-0.775424287
'1353930573492973568,0,0.012941617
'1353918016921210885,0,0.049899559
'1353803265411063808,1,-0.999092523
'1353797970127429633,1,-0.891632821
'1353795748706607106,0,0.005310711
'1353766470552080384,1,-0.998427241
'1353765113174646786,1,-0.896656388
'1353742159279747073,1,-0.994685548
'1353727751379939328,1,-0.850645501
'1353697873855188993,0,0.213981084
'1353682407065595904,1,-0.997867687
'1353671674487590913,1,-0.941577168
'1353670181013377026,0,0.057772232
'1353649525014089728,2,0.826678944
'1353647118976765953,1,-0.559758026
'1353644436182478848,1,-0.998388795
'1353637608954486785,0,0.012533897
'1353637230926045184,2,0.981137005
'1353615916945309696,1,-0.996860104
'1353594786436046848,1,-0.993301663
'1353588787637612544,1,-0.994852442
'1353585563086053376,0,0.214547013
'1353584487070900224,0,0.21451042
'1353555089051553795,0,0.115756936
'1353454717876137984,1,-0.998499955
'1353449970003636224,0,0.190137706
'1353419348438880256,0,0.041126227
'1353415568003657730,0,0.004474
'1353403595966869509,0,0.018280964
'1353401842647052292,1,-0.998017387
'1353334490689662979,2,0.992509814
'1353316641359200256,1,-0.998273708
'1353287792726519810,0,0.019744968
'1353285442746126336,0,0.046378458
'1353284337534439426,1,-0.737399155
'1353259735810768896,0,0.034751427
'1353250997855014912,0,0.160760151
'1353239646352908288,0,0.084931666
'1353237795276468226,2,0.989509214
'1353234983486443521,0,0.004597132
'1353230896787292160,2,0.964986871
'1353227112862330881,0,0.008533735
'1353225435769942016,1,-0.991791021
'1353221746061676546,1,-0.99779639
'1353075396837744643,1,-0.997972458
'1353030734391504896,1,-0.556997612
'1353023908644052993,0,0.058369819
'1352992532419006464,1,-0.991695655
'1352965002781728770,0,0.003574187
'1352952831884537856,1,-0.982326728
'1352948221061058565,1,-0.951702185
'1352943316778758144,1,-0.998804853
'1352937329829285889,0,0.044420821
'1352937312045457408,2,0.5154329
'1352914849542647808,2,0.894776031
'1352910925276327938,1,-0.662904876
'1352903568462897152,0,0.083706982
'1352890007506333697,2,0.83486688
'1352872219047768064,2,0.835065581
'1352863879722893312,1,-0.997085538
'1352835399153016832,1,-0.998689143
'1352687494802907137,1,-0.998004559
'1352661310266355713,0,0.006614197
'1352659759011397638,0,0.101634465
'1352611519930970112,0,0.020587891
'1352606130158100485,1,-0.998419673
'1352589934444613633,1,-0.992921251
'1352589035051614208,1,-0.997204151
'1352584843851390976,0,0.006733418
'1352559854464991234,0,0.034241986
'1352559685635891200,1,-0.875109912
'1352537724876697600,0,0.008765849
'1352529649360924672,1,-0.998877418
'1352516356105789441,1,-0.609872466
'1352499944872148997,1,-0.958357351
'1352473452142354437,0,0.041708679
'1352364748466249729,1,-0.997433648
'1352362473798696961,0,0.01542065
'1352351643346546688,0,0.025196131
'1352341051177054214,2,0.70132205
'1352331287726587911,0,0.223897686
'1352307094112899072,2,0.65806107
'1352289338487406593,0,0.090380639
'1352283195455238151,2,0.480350374
'1352281473156599808,1,-0.995695031
'1352262957397397511,1,-0.997585808
'1352257067294334982,2,0.900285798
'1352244413804802054,0,0.011164534
'1352234992466882561,1,-0.996953624
'1352232636018814976,0,0.001698191
'1352229902049751040,0,0.003120725
'1352220828751044609,0,0.221606251
'1352211357022773251,0,0.093330533
'1352190510753054722,1,-0.995016173
'1352135612179116032,0,0.002932868
'1352134708432429056,0,0.022597978
'1352132047322689538,0,0.005897213
'1352093075888365571,1,-0.973683659
'1352037302399348743,1,-0.978870239
'1351989103114510343,1,-0.992268503
'1351955863486013443,1,-0.531896274
'1351921826725851140,0,0.007561283
'1351906447450386435,0,0.004944001
'1351890234968076288,0,0.018405581
'1351869145625874435,0,0.008466054
'1351866166499823616,1,-0.997316372
'1351831183630471168,1,-0.998417695
'1351816477071073280,1,-0.724337515
'1351814343688654849,0,0.013176751
'1351810504554139650,0,0.010540048
'1351786577693966336,1,-0.996048851
'1351784296026091520,0,0.003304579
'1351783665735499780,0,0.04739177
'1351775410556710913,0,0.003617864
'1351682680132431875,0,0.002720802
'1351670653783572481,0,0.236805501
'1351669579160969223,1,-0.927908221
'1351640472482148352,0,0.004874086
'1351632891575492611,1,-0.993728034
'1351614252247867401,0,0.00247424
'1351610907902828544,0,0.206301301
'1351605588967493644,1,-0.996388542
'1351581781527572481,1,-0.985292023
'1351573343720394754,1,-0.996661409
'1351569439012106246,1,-0.994215516
'1351561830079016961,1,-0.94956062
'1351546490045550594,0,0.017242668
'1351530011849842696,1,-0.860316319
'1351500682038308864,2,0.979484827
'1351486530251075584,1,-0.997822647
'1351471566035570688,1,-0.997416357
'1351465902563319810,0,0.058717012
'1351465117087657989,0,0.111979933
'1351455588417495040,0,0.09894979
'1351454584431124480,2,0.548312473
'1351448797910605824,2,0.649491527
'1351445666866868225,0,0.020506346
'1351433928524115969,0,0.136327242
'1351430450846322689,1,-0.997308561
'1351429199643475970,0,0.023797386
'1351415766885793792,1,-0.997933203
'1351414493058891776,0,0.050304849
'1351408872221761537,0,0.006751203
'1351397652936667137,2,0.932647214
'1351364642724044803,1,-0.998682908
'1351323971959062532,1,-0.991066567
'1351270035269054465,0,0.027548854
'1351256517983547394,1,-0.968359578
'1351248429435990016,1,-0.97193757
'1351219210781945856,1,-0.998066702
'1351219104825430016,1,-0.81284599
'1351216514431676423,1,-0.997430581
'1351207650600624128,1,-0.99793251
'1351185318993666050,1,-0.977822707
'1351146929338638338,2,0.991804804
'1351141986900840449,1,-0.993288956
'1351112227802275848,1,-0.994653778
'1351090385699921924,0,0.025437343
'1351085383665246210,1,-0.981968351
'1351084536176791554,0,0.182120943
'1351058657430155273,1,-0.995964476
'1351046611368087559,1,-0.995621919
'1351029266625003522,0,0.017605392
'1351000213197086720,0,0.109053619
'1350931245916708864,0,0.004128737
'1350847328647847936,0,0.08466504
'1350840897634758657,1,-0.661568405
'1350816328358223874,1,-0.997239459
'1350816046345805824,1,-0.995670818
'1350810794175434752,2,0.98346167
'1350785782852820997,1,-0.998663719
'1350754478400671749,0,0.00670793
'1350744604455350273,0,0.02240405
'1350731535746555904,2,0.98957282
'1350718695904043009,0,0.035111263
'1350716517072179200,1,-0.997919877
'1350701939743449088,0,0.018715665
'1350651421973209091,0,0.008268637
'1350636982020562947,1,-0.796857198
'1350551220243607556,1,-0.996781808
'1350514547929579522,0,0.005711358
'1350490727676080128,0,0.054852018
'1350473994571493378,0,0.015633779
'1350470285724688384,1,-0.969463842
'1350461790359007235,1,-0.998412769
'1350446192753315844,1,-0.718483243
'1350423474502848512,0,0.007315902
'1350418041415327745,0,0.135815779
'1350404118360317952,1,-0.811670178
'1350391938411880448,0,0.068088705
'1350383667328278528,1,-0.784567031
'1350373805441622016,1,-0.995913783
'1350350871461289984,2,0.81801606
'1350321095396757505,0,0.062374354
'1350169932923891716,1,-0.931406201
'1350156096024031233,1,-0.982320899
'1350155149344460801,0,0.023017192
'1350106350374842370,2,0.877455543
'1350077197336399872,0,0.019802087
'1350065989971488769,0,0.00773868
'1350064642622693376,0,0.061672539
'1350064423029919746,0,0.229207818
'1350051191301042177,0,0.010702558
'1350048486545371136,0,0.163040577
'1350016530008969222,0,0.054442503
'1350006610987462656,0,0.003177798
'1350003822735880192,2,0.971552516
'1349999394284843008,1,-0.99870477
'1349999202449973249,0,0.005172812
'1349982746844819459,1,-0.983035938
'1349982676057530369,0,0.248423449
'1349978499503824898,0,0.00970811
'1349967250435022848,1,-0.517235134
'1349965358057349120,1,-0.565969208
'1349945313923117056,1,-0.687338172
'1349941142134149122,1,-0.996580821
'1349911884703670272,0,0.028008553
'1349902941839351808,1,-0.995097415
'1349860149633163268,0,0.002915011
'1349829749795917824,0,0.009766168
'1349802895613571072,2,0.933383516
'1349778524576559104,1,-0.62506075
'1349746119228665864,0,0.076407031
'1349735802679377922,1,-0.989915328
'1349734636528693249,1,-0.880148462
'1349698907077550081,0,0.232547455
'1349694567348580354,0,0.05715195
'1349692656725749761,2,0.971296124
'1349687522612408321,0,0.154676967
'1349686623819227136,0,0.014734029
'1349671997119344640,1,-0.996395644
'1349669754135576576,0,0.215260294
'1349649616116002817,1,-0.997774298
'1349648721575882754,0,0.014742938
'1349639714727489536,0,0.002670636
'1349638455819718658,0,0.014803481
'1349619186721579008,0,0.136621985
'1349607866966138882,1,-0.994492282
'1349601212526686208,0,0.032462536
'1349599267388858368,0,0.206559597
'1349583008811126784,0,0.005710214
'1349571572051406852,0,0.024425003
'1349452530128990209,0,0.227843842
'1349444644753567746,1,-0.991789867
'1349437978565881858,1,-0.987706898
'1349435754737446914,1,-0.997290409
'1349418745144422400,0,0.136327242
'1349410124503396354,1,-0.917706366
'1349401631662755842,0,0.029212486
'1349384105075625984,0,0.1477685
'1349333763050897408,2,0.872447431
'1349317408591372289,2,0.514449037
'1349306111304863747,1,-0.997982365
'1349295576094011393,1,-0.991039953
'1349259686575566849,0,0.015085335
'1349225437432524801,1,-0.991544576
'1349214475556167680,0,0.005207869
'1349083653771583495,1,-0.965781341
'1349056068576489475,2,0.761005024
'1349028687212118020,1,-0.99760171
'1349016300530659330,1,-0.992528657
'1348995911528099840,0,0.063004369
'1348993790984531969,0,0.029929647
'1348956939770880000,1,-0.974898643
'1348955338666618882,0,0.007830422
'1348935880325656576,1,-0.986694406
'1348935667758362624,1,-0.996369135
'1348908022052098051,1,-0.539227112
'1348901379612532736,0,0.021574711
'1348896334372343809,2,0.807105037
'1348892378128666625,2,0.938165458
'1348887771667181568,0,0.009903125
'1348878863355547648,1,-0.991796148
'1348873261388623872,1,-0.997702391
'1348862151302275074,0,0.10038561
'1348765943409815557,2,0.983851839
'1348765426252210176,1,-0.997401039
'1348764905655164930,1,-0.924226994
'1348764528734044163,0,0.003638643
'1348763370896424961,1,-0.997028759
'1348763062845788162,1,-0.995752553
'1348762350074146816,0,0.118236279
'1348761626569306115,0,0.013946956
'1348750831668121612,2,0.494872681
'1348750423667191810,2,0.992435187
'1348750095815241733,1,-0.592130579
'1348749346934824963,1,-0.998672584
'1348748052794920963,1,-0.99841056
'1348747685449367556,0,0.014432665
'1348747195588214786,0,0.029232436
'1348746549971595266,1,-0.997249455
'1348738146842927108,1,-0.997466133
'1348725645266857984,1,-0.998240755
'1348719736876634116,0,0.089369015
'1348716587805773824,1,-0.992750929
'1348713801743560704,0,0.013071999
'1348708686601084929,1,-0.571165637
'1348697481421459457,0,0.197404542
'1348694370317455362,0,0.191356406
'1348692603332657158,1,-0.997772192
'1348684384120016901,0,0.060179316
'1348671399729262593,0,0.003881853
'1348650135522258945,0,0.062148467
'1348638920121208832,1,-0.998093156
'1348637327049056257,0,0.003922787
'1348634755869396996,1,-0.986039773
'1348630643429814273,0,0.04813484
'1348628636400807947,0,0.01329636
'1348611062501879809,1,-0.997945429
'1348589364285218817,1,-0.870112243
'1348580476131438593,1,-0.718264091
'1348575824337887233,2,0.568803212
'1348558331615588353,1,-0.993524014
'1348554534570889216,2,0.624190286
'1348553389995663361,0,0.007052901
